"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
0.387081916695315,-0.00781972056981591,0.00449296011237588,0.0135091509526625,0.00365838228483296,0.405515670348127,-0.00870062520443655,0.014889703943085,-0.00152203253908431,-0.0161084098443007,0.399022520686421,0.00371067212847268,-0.00734094090076209,0.00748176433090443,0.00893100213716266,0.397855267564874
0.3748459643372,-0.0134667100870973,0.00117259567939369,0.00550096656281856,-0.000473364058877341,0.39991556700316,-0.00676412410694359,0.0153151904991374,-0.00561784120120726,-0.0258139905142227,0.405078949249143,0.0270676807486068,-0.0118525880833841,0.00185352886917013,0.0185097381314127,0.393236593006654
0.364524954659341,-0.0151960933317561,-0.0211133557893684,0.00991437245520908,0.0143843424786537,0.40853137141073,-0.00483149185426857,0.0232109580368331,0.00628692127157183,-0.0320148497596671,0.38195238207974,0.037285877015434,-0.00568032076861979,-0.00692860160351392,0.0182664002100554,0.399389204602025
0.362918245517792,-0.0182701477358905,-0.0173575059497203,0.00479305232327402,0.0129581746126033,0.39971209690867,-0.00952379558023212,0.0197358026670758,-0.00136518840687021,-0.0329683013471514,0.389941714115932,0.0433798044793037,-0.0122783264817899,-0.019688295334255,0.0225292822026426,0.406743847782392
0.385531717585898,-0.0290633736734359,-0.0124998813010347,0.0171971266119813,0.0193290738506389,0.410391595496594,-0.0142347325086926,0.00592766048356338,0.0163901770215997,-0.0240507694335088,0.399438014054137,0.0481265732522186,-0.023753341956488,-0.0109873302348579,0.0410065581155633,0.406867311362269
0.382712915250386,-0.0375977439000896,-0.0193690777517903,0.0134965121861873,-0.00895567267323407,0.424022596356335,-0.0260780877316252,0.00602102415399415,0.0228994801848767,-0.0366797311452204,0.407334787071414,0.0386159773354903,-0.0221757502453546,-0.0287667956920653,0.041866195825066,0.408684488476247
0.400838186749489,-0.0412021857660652,-0.0191210312524137,-0.00650774222676086,-0.026336669499413,0.446398765262453,-0.0205438337006208,-0.0001996628089975,0.0391905916923297,-0.03708172731997,0.401591277616992,0.0458874330003427,-0.0168946958304696,-0.00982554237642529,0.0325828257606709,0.397662655443794
0.39776797397137,-0.0519505330478405,-0.0205687662068707,-0.0271691010736265,-0.0271750004948348,0.481107861297112,-0.0151225284222152,-0.00109873190362962,0.0375332732862191,-0.0341409183961298,0.407933029548916,0.0542554547809296,-0.0103445702438345,-0.0151892808398892,0.0148342650716216,0.399325063774729
0.410314533465729,-0.0526677622374306,-0.0129881579528038,-0.0380343103234002,-0.0300483460329275,0.474283495084469,-0.000326385068453245,-0.000236496271689868,0.0320659181046282,-0.0443908829789865,0.401737405484769,0.0457934302904036,0.0021947044668155,-0.00217350269272385,0.0174311373441839,0.403214122418433
0.420323985777554,-0.0301607098455985,0.00542859071981644,-0.0441668525506543,-0.0251069134473346,0.488649841998034,0.00057286218380017,-0.00459129712088419,0.0319814739292819,-0.0442868054836016,0.405765333665937,0.0419723694476955,0.00315607432214425,-0.00538142160790513,0.0305250743907588,0.404927404179532
